g3723,ὀρθῶς,Adverb,orthós,(or-thoce'),rightly,"plain, rightly. ","Adverb from  (G3717) orthos; in a straight manner, i.e. (figuratively) correctly (also morally) -- plain, right(-ly). <p>see GREEK  (G3717) orthos "
g3724,ὁρίζω,Verb,horizó,(hor-id'-zo),"to mark off by boundaries, to determine","declare, determine, limit, ordain. ","From  (G3725) horion; to mark out or bound (""horizon""), i.e. (figuratively) to appoint, decree, specify -- declare, determine, limit, ordain. <p>see GREEK  (G3725) horion "
g3725,"ὅριον, ου, τό","Noun, Neuter",horion,(hor'-ee-on),a boundary,"border, coast. ","Neuter of a derivative of an apparently primary horos (a bound or limit); a boundary-line, i.e. (by implication) a frontier (region) -- border, coast. "
g3726,ὁρκίζω,Verb,horkizó,(hor-kid'-zo),"to make (one) swear, to adjure","adjure, charge. ","From  (G3727) horkos; to put on oath, i.e. Make swear; by analogy, to solemnly enjoin -- adjure, charge. <p>see GREEK  (G3727) horkos "
g3727,"ὅρκος, ου, ὁ","Noun, Masculine",horkos,(hor'-kos),an oath,oath. ,"From herkos (a fence; perhaps akin to  (G3725) horion); a limit, i.e. (sacred) restraint (specially, an oath) -- oath. <p>see GREEK  (G3725) horion "
g3728,"ὁρκωμοσία, ας, ἡ","Noun, Feminine",horkómosia,(hor-ko-mos-ee'ah),affirmation on oath,oath. ,From a compound of  (G3727) horkos and a derivative of  (G3660) omnuo; asseveration on oath -- oath. <p>see GREEK  (G3727) horkos <p>see GREEK  (G3660) omnuo
g3729,ὁρμάω,Verb,hormaó,(hor-mah'-o),"to set in motion, to hasten on","run violently, rush. ","From  (G3730) horme; to start, spur or urge on, i.e. (reflexively) to dash or plunge -- run (violently), rush. <p>see GREEK  (G3730) horme "
g3730,"ὁρμή, ῆς, ἡ","Noun, Feminine",hormé,(hor-may'),"a rapid motion forwards, onrush, assault",assault. ,"Of uncertain affinity; a violent impulse, i.e. Onset -- assault. "
g3731,"ὅρμημα, ατος, τό","Noun, Neuter",horméma,(hor'-may-mah),a rush,violence. ,"From  (G3730) horme; an attack, i.e. (abstractly) precipitancy -- violence. <p>see GREEK  (G3730) horme "
g3732,"ὄρνεον, ου, τό","Noun, Neuter",orneon,(or'-neh-on),a bird,"bird, fowl. ","Neuter of a presumed derivative of  (G3733) ornis; a birdling -- bird, fowl. <p>see GREEK  (G3733) ornis "
g3733,"ὄρνις, ιθος, ὁ, ἡ","Noun, Feminine",ornis,(or'-nis),"a bird, a rooster or hen",hen. ,"Probably from a prolonged form of the base of  (G3735) oros; a bird (as rising in the air), i.e. (specially), a hen (or female domestic fowl) -- hen. <p>see GREEK  (G3735) oros "
g3734,"ὁροθεσία, ας, ἡ","Noun, Feminine",horothesia,(hor-oth-es-ee'-ah),a setting of boundaries,"a limit, boundary","From a compound of the base of  (G3725) horion and a derivative of  (G5087) tithemi; a limit-placing, i.e. (concretely) boundary-line -- bound. <p>see GREEK  (G3725) horion <p>see GREEK  (G5087) tithemi "
g3735,"ὄρος, ους, τό","Noun, Neuter",oros,(or'-os),a mountain,"a mountain, hill","Probably from an obsolete oro (to rise or ""rear""; perhaps akin to  (G142) airo; compare  (G3733) ornis); a mountain (as lifting itself above the plain): -hill, mount(-ain). <p>see GREEK  (G142) airo <p>see GREEK  (G3733) ornis "
g3736,ὀρύσσω,Verb,orussó,(or-oos'-so),to dig,dig. ,"Apparently a primary verb; to ""burrow"" in the ground, i.e. Dig -- dig. "
g3737,"ὀρφανός, ή, όν",Adjective,orphanos,(or-fan-os'),an orphan,"orphaned, fatherless. ","Of uncertain affinity; bereaved (""orphan""), i.e. Parentless -- comfortless, fatherless. "
g3738,ὀρχέομαι,Verb,orcheomai,(or-kheh'-om-ahee),to dance,dance. ,Middle voice from orchos (a row or ring); to dance (from the ranklike or regular motion) -- dance.
g3739,"ὅς, ἥ, ὅ",Relative Pronoun,"hos, hé, ho",(hos),"usually rel. who, which, that, also demonstrative this, that","one, other, some, that, what, which","Including feminine he (hay), and neuter ho (ho) probably a primary word (or perhaps a form of the article  (G3588) ho); the relatively (sometimes demonstrative) pronoun, who, which, what, that -- one, (an-, the) other, some, that, what, which, who(-m, -se), etc. See also  (G3757) hou. <p>see GREEK  (G3588) ho <p>see GREEK  (G3757) hou "
g3740,ὁσάκις,Adverb,hosakis,(hos-ak'-is),as often as,as often as. ,"Multiple adverb from  (G3739) hos; how (i.e. With  (G302) an, so) many times as -- as oft(-en) as. <p>see GREEK  (G3739) hos <p>see GREEK  (G302) an "
g3741,"ὅσιος, ία, ιον",Adjective,hosios,(hos'-ee-os),"righteous, pious, holy","righteous, pious, holy","Of uncertain affinity; properly, right (by intrinsic or divine character; thus distinguished from  (G1342) dikaios, which refers rather to human statutes and relations; from  (G2413) hieros, which denotes formal consecration; and from  (G40) hagios, which relates to purity from defilement), i.e. Hallowed (pious, sacred, sure) -- holy, mercy, shalt be.  (G342) anakainosis <p>see GREEK  (G2413) hieros <p>see GREEK  (G40) hagios "
g3742,"ὁσιότης, τητος, ἡ","Noun, Feminine",hosiotés,(hos-ee-ot'-ace),"piety, holiness",holiness. ,From  (G3741) hosios; piety -- holiness. <p>see GREEK  (G3741) hosios
g3743,ὁσίως,Adverb,hosiós,(hos-ee-oce'),"piously, holily",devoutly,Adverb from  (G3741) hosios; piously -- holily. <p>see GREEK  (G3741) hosios
g3744,"ὀσμή, ῆς, ἡ","Noun, Feminine",osmé,(os-may'),a smell,"a smell, aroma, fragrance","From  (G3605) ozo; fragrance (literally or figuratively) -- odour, savour. <p>see GREEK  (G3605) ozo "
g3745,"ὅσος, η, ον",Correlative Pronoun,hosos,(hos'-os),"how much, how many","how great, how many","By reduplication from  (G3739) hos; as (much, great, long, etc.) As -- all (that), as (long, many, much) (as), how great (many, much), (in-)asmuch as, so many as, that (ever), the more, those things, what (great, -soever), wheresoever, wherewithsoever, which, X while, who(-soever). <p>see GREEK  (G3739) hos "
g3746,"ὅσπερ, ἥπερ, ὅπερ",Relative Pronoun,hosper,(hos'-per),whomsoever,whomsoever. ,From  (G3739) hos and  (G4007) per; who especially -- whomsoever. <p>see GREEK  (G3739) hos <p>see GREEK  (G4007) per
g3747,"ὀστέον, ου, τό","Noun, Neuter",osteon,(os-teh'-on),a bone,bone. ,Or contracted ostoun (os-toon') of uncertain affinity; a bone -- bone.
g3748,"ὅστις, ἥτις, ὅτι",Relative Pronoun,"hostis, hétis, ho ti",(hos'-tis),"whoever, anyone who","whoever, whichever, whatever","Including the feminine hetis (hay'-tis), and the neuter ho,ti (hot'-ee) from  (G3739) hos and  (G5100) tis; which some, i.e. Any that; also (definite) which same -- X and (they), (such) as, (they) that, in that they, what(-soever), whereas ye, (they) which, who(-soever). Compare  (G3754) hoti. <p>see GREEK  (G3739) hos <p>see GREEK  (G5100) tis <p>see GREEK  (G3754) hoti "
g3749,"ὀστράκινος, η, ον",Adjective,ostrakinos,(os-tra'-kin-os),earthen,"of earth, earthen. ","From ostrakon (""oyster"") (a tile, i.e. Terra cotta); earthen-ware, i.e. Clayey; by implication, frail -- of earth, earthen. "
g3750,"ὄσφρησις, εως, ἡ","Noun, Feminine",osphrésis,(os'-fray-sis),"the sense of smell, smelling",smelling. ,From a derivative of  (G3605) ozo; smell (the sense) -- smelling. <p>see GREEK  (G3605) ozo
g3751,"ὀσφύς, ύος, ἡ","Noun, Feminine",osphus,(os-foos'),the loin,loin. ,"Of uncertain affinity; the loin (externally), i.e. The hip; internally (by extension) procreative power -- loin. "
g3752,ὅταν,Conjunction,hotan,(hot'-an),whenever,"as long as, whenever","From  (G3753) hote and  (G302) an; whenever (implying hypothesis or more or less uncertainty); also causatively (conjunctionally) inasmuch as -- as long (soon) as, that, + till, when(-soever), while. <p>see GREEK  (G3753) hote <p>see GREEK  (G302) an "
g3753,ὅτε,Adverb,hote,(hot'-eh),when,"after that, as soon as, when","From  (G3739) hos and  (G5037) te; at which (thing) too, i.e. When -- after (that), as soon as, that, when, while. <p>see GREEK  (G3739) hos <p>see GREEK  (G5037) te "
g3754,ὅτι,Conjunction,hoti,(hot'-ee),"that, because","as great as, as many as","Neuter of  (G3748) hostis as conjunction; demonstrative, that (sometimes redundant); causative, because -- as concerning that, as though, because (that), for (that), how (that), (in) that, though, why. <p>see GREEK  (G3748) hostis "
g3755,ὅτου,Relative Pronoun,hotou,(hot'-oo),while,while,"For the genitive case of  (G3748) hostis (as adverb); during which same time, i.e. Whilst -- whiles. <p>see GREEK  (G3748) hostis "
g3756,οὐ,"Particle, Negative","ou, ouk, ouch",(oo),"not, no","nay, neither, never, no","Also (before a vowel) ouk (ook), and (before an aspirate) ouch (ookh) a primary word; the absolute negative (compare  (G3361) me) adverb; no or not -- + long, nay, neither, never, no (X man), none, (can-)not, + nothing, + special, un(-worthy), when, + without, + yet but. See also  (G3364) ou me,  (G3372) mekos. <p>see GREEK  (G3361) me <p>see GREEK  (G3364) ou me <p>see GREEK  (G3372) mekos "
g3757,οὗ,Adverb,hou,(hoo),where (adv. of place),"wherein, whithersoever. ","Genitive case of  (G3739) hos as adverb; at which place, i.e. Where -- where(-in), whither(-soever). <p>see GREEK  (G3739) hos "
g3758,οὐά,Interjection,oua,(oo-ah'),ah! ha! (an expression of wonder or surprise),ah!,"A primary exclamation of surprise; ""ah"" -- ah. "
g3759,οὐαί,"Interjection, Noun, Indeclinable, Other Type",ouai,(oo-ah'-ee),alas! woe! (an expression of grief or denunciation),"alas, woe. ","A primary exclamation of grief; ""woe"" -- alas, woe. "
g3760,οὐδαμῶς,"Adverb, Negative",oudamós,(oo-dam-oce'),by no means,by no means,Adverb from (the feminine) of  (G3762) oudeis; by no means -- not. <p>see GREEK  (G3762) oudeis
g3761,οὐδέ,"Conjunction,Negative",oude,(oo-deh'),"and not, neither","neither, not even","From  (G3756) ou and  (G1161) de; not however, i.e. Neither, nor, not even -- neither (indeed), never, no (more, nor, not), nor (yet), (also, even, then) not (even, so much as), + nothing, so much as. <p>see GREEK  (G3756) ou <p>see GREEK  (G1161) de "
g3762,"οὐδείς, οὐδεμία, οὐδέν",Adjective,"oudeis and outheis, oudemia, ouden and outhen",(oo-dice'),"no one, none","none, no one","Including feminine oudemia (oo-dem-ee'-ah), and neuter ouden (oo-den') from  (G3761) oude and  (G1520) heis; not even one (man, woman or thing), i.e. None, nobody, nothing -- any (man), aught, man, neither any (thing), never (man), no (man), none (+ of these things), not (any, at all, -thing), nought. <p>see GREEK  (G3761) oude <p>see GREEK  (G1520) heis "
g3763,οὐδέποτε,"Adverb, Negative",oudepote,(oo-dep'-ot-eh),never,never,"From  (G3761) oude and  (G4218) pote; not even at any time, i.e. Never at all -- neither at any time, never, nothing at any time. <p>see GREEK  (G3761) oude <p>see GREEK  (G4218) pote "
g3764,οὐδέπω,"Adverb, Negative",oudepó,(oo-dep'-o),not yet,"not yet, still not","From  (G3761) oude and  (G4452) po; not even yet -- as yet not, never before (yet), (not) yet. <p>see GREEK  (G3761) oude <p>see GREEK  (G4452) po "
g3765,οὐκέτι,"Adverb, Negative",ouketi,(ook-et'-ee),"no longer, no more",no longer,"Also (separately) ouk eti (ook et'-ee) from  (G3756) ou and  (G2089) eti; not yet, no longer -- after that (not), (not) any more, henceforth (hereafter) not, no longer (more), not as yet (now), now no more (not), yet (not). <p>see GREEK  (G3756) ou <p>see GREEK  (G2089) eti "
g3766,οὐκοῦν,"Adverb, Negative",oukoun,(ook-oon'),"therefore, so then",then. ,"From  (G3756) ou and  (G3767) oun; is it not therefore that, i.e. (affirmatively) hence or so -- then. <p>see GREEK  (G3756) ou <p>see GREEK  (G3767) oun "
g3767,οὖν,Conjunction,oun,(oon),"therefore, then, (and) so","and, but, now, so","Apparently a primary word; (adverbially) certainly, or (conjunctionally) accordingly -- and (so, truly), but, now (then), so (likewise then), then, therefore, verily, wherefore. "
g3768,οὔπω,"Adverb, Negative",oupó,(oo'-po),not yet,not yet,"From  (G3756) ou and  (G4452) po; not yet -- hitherto not, (no...) As yet, not yet. <p>see GREEK  (G3756) ou <p>see GREEK  (G4452) po "
g3769,"οὐρά, ᾶς, ἡ","Noun, Feminine",oura,(oo-rah'),a tail,tail. ,Apparently a primary word; a tail -- tail.
g3770,"οὐράνιος, ον",Adjective,ouranios,(oo-ran'-ee-os),of or in heaven,heavenly. ,"From  (G3772) ouranos; celestial, i.e. Belonging to or coming from the sky -- heavenly. <p>see GREEK  (G3772) ouranos "
g3771,οὐρανόθεν,Adverb,ouranothen,(oo-ran-oth'-en),from heaven,from heaven. ,From  (G3772) ouranos and the enclitic of source; from the sky -- from heaven. <p>see GREEK  (G3772) ouranos
g3772,"οὐρανός, οῦ, ὁ","Noun, Masculine",ouranos,(oo-ran-os'),heaven,"air, heaven, sky. ","Perhaps from the same as  (G3735) oros (through the idea of elevation); the sky; by extension, heaven (as the abode of God); by implication, happiness, power, eternity; specially, the Gospel (Christianity) -- air, heaven(-ly), sky. <p>see GREEK  (G3735) oros "
g3773,"Οὐρβανός, οῦ, ὁ","Noun, Masculine",Ourbanos,(oor-ban-os'),"Urbanus, a Christian",Urbanus. ,"Of Latin origin; Urbanus (of the city, ""urbane""), a Christian -- Urbanus. "
g3774,"Οὐρίας, ου, ὁ","Noun, Masculine",Ourias,(oo-ree'-as),"Uriah, a Hittite",Uriah,"Of Hebrew origin ( (H223) 'Uwriyah); Urias (i.e. Urijah), a Hittite -- Urias. <p>see HEBREW  (H223) 'Uwriyah "
g3775,"οὖς, ὠτός, τό","Noun, Neuter",ous,(ooce),the ear,ear. ,Apparently a primary word; the ear (physically or mentally) -- ear.
g3776,"οὐσία, ας, ἡ","Noun, Feminine",ousia,(oo-see'-ah),"substance, property","goods, property ","From the feminine of  (G5607) on; substance, i.e. Property (possessions) -- goods, substance. <p>see GREEK  (G5607) on "
g3777,οὔτε,"Conjunction,Negative",oute,(oo'-teh),"and not, neither","neither, nor","From  (G3756) ou and  (G5037) te; not too, i.e. Neither or nor; by analogy, not even -- neither, none, nor (yet), (no, yet) not, nothing. <p>see GREEK  (G3756) ou <p>see GREEK  (G5037) te "
g3778,"οὗτος, αὕτη, τοῦτο",Demonstrative Pronoun,"houtos, hauté, touto",(hoo'-tos),this,"these, they, this, he, it","Including nominative masculine plural houtoi (hoo'-toy), nominative feminine singular haute (how'-tay), and nominative feminine plural hautai (how'-tahee) from the article  (G3588) ho and  (G846) autos; the he (she or it), i.e. This or that (often with article repeated) -- he (it was that), hereof, it, she, such as, the same, these, they, this (man, same, woman), which, who. <p>see GREEK  (G846) autos <p>see GREEK  (G3588) ho "
g3779,οὕτως,Adverb,houtó and houtós,(hoo'-to),"in this way, thus",after that,"Or (before a vowel houtos hoo'-toce adverb from  (G3778) houtos; in this way (referring to what precedes or follows) -- after that, after (in) this manner, as, even (so), for all that, like(-wise), no more, on this fashion(-wise), so (in like manner), thus, what. <p>see GREEK  (G3778) houtos "
g3780,οὐχί,"Particle, Interrogative; Particle, Negative",ouchi,(oo-khee'),"not, not at all","not, nay","Intensive of  (G3756) ou; not indeed -- nay, not. <p>see GREEK  (G3756) ou "
g3781,"ὀφειλέτης, ου, ὁ","Noun, Masculine",opheiletés,(of-i-let'-ace),a debtor,"debtor, which owed, sinner. ","From  (G3784) opheilo; an ower, i.e. Person indebted; figuratively, a delinquent; morally, a transgressor (against God) -- debtor, which owed, sinner. <p>see GREEK  (G3784) opheilo "
g3782,"ὀφειλή, ῆς, ἡ","Noun, Feminine",opheilé,(of-i-lay'),a debt,"debt, due. ","From  (G3784) opheilo; indebtedness, i.e. (concretely) a sum owed; figuratively, obligation, i.e. (conjugal) duty -- debt, due. <p>see GREEK  (G3784) opheilo "
g3783,"ὀφείλημα, ατος, τό","Noun, Neuter",opheiléma,(of-i'-lay-mah),"that which is owed, a debt",debt. ,"From (the alternate of)  (G3784) opheilo; something owed, i.e. (figuratively) a due; morally, a fault -- debt. <p>see GREEK  (G3784) opheilo "
g3784,ὀφείλω,Verb,opheiló,(of-i'-lo),to owe,"owe, ought","Or (in certain tenses), its prolonged form opheileo (of-i-leh'-o) probably from the base of  (G3786) ophelos (through the idea of accruing); to owe (pecuniarily); figuratively, to be under obligation (ought, must, should); morally, to fail in duty -- behove, be bound, (be) debt(-or), (be) due(-ty), be guilty (indebted), (must) need(-s), ought, owe, should. See also  (G3785) ophelon. <p>see GREEK  (G3786) ophelos <p>see GREEK  (G3785) ophelon "
